,word,counts,indicatesDisease
3534,diamater,4,False
3535,cuboidal,4,False
3536,tinged,4,False
3537,microvessel,4,False
3538,suggestion,6,False
3539,visualized,4,False
3540,inside,8,False
3541,signet,7,False
3542,esophagogastrectomy,7,False
3543,gi,4,False
3544,comedonecrosis,6,False
3545,assuming,5,False
3546,seizures,4,False
3547,intratumoral,6,False
3548,printing,10,False
3549,uniformly,4,False
3550,spongiform,4,False
3551,periappendiceal,4,False
3552,paraganglioma,7,False
3553,colour,4,False
3554,conditions,5,False
3555,hepatocytes,5,False
3556,pyramids,4,False
3557,send,5,False
3558,perihilar,8,False
3559,molar,6,False
3560,secretory,7,False
3561,later,4,False
3562,radially,4,False
3563,ruled,4,False
3564,higher,4,False
3565,gyri,4,False
3566,nasopharynx,8,False
3567,sternocleidomastoid,4,False
3568,numbe,4,False
3569,nerves,5,False
3570,stitches,4,False
3571,clips,4,False
3572,sialadenitis,7,False
3573,masseter,4,False
3574,obliterates,4,False
3575,check,11,False
3576,neoadjuvant,6,False
3577,adventitial,7,False
3578,sparsely,4,False
3579,pheo,5,False
3580,carried,6,False
3581,ab,6,False
3582,spanning,7,False
3583,clarification,4,False
3584,labele,4,False
3585,eccentrically,5,False
3586,alteration,8,False
3587,copious,4,False
3588,approximating,4,False
3589,expanded,4,False
3590,hepparl,4,False
3591,microglandular,7,False
3592,gbm,5,False
3593,freeze,4,False
3594,dedifferentiated,7,False
3595,thinly,6,False
3596,perithyroid,4,False
3597,fa,4,False
3598,descending,4,False
3599,effacing,4,False
3600,chocolate,4,False
3601,clusters,10,False
3602,cluster,6,False
3603,looks,5,False
3604,inflamed,4,False
3605,tumorous,4,False
3606,inspection,4,False
3607,multivariate,4,False
3608,hazard,4,False
3609,adjustment,4,False
3610,intraprostatic,4,False
3611,replace,4,False
3612,clumped,4,False
3613,transparent,4,False
3614,diagnos,9,False
3615,andior,5,False
3616,pleces,4,False
3617,turnor,5,False
3618,vesseis,4,False
3619,rec,5,False
3620,vs,4,False
3621,papillae,4,False
3622,thins,4,False
3623,join,4,False
3624,cfs,4,False
3625,andometrial,4,False
3626,ascites,9,False
3627,reserve,4,False
3628,immunolabelling,4,False
3629,ad,5,False
3630,fatly,4,False
3631,appearances,4,False
3632,micronodular,6,False
3633,seborrheic,6,False
3634,questionable,5,False
3635,lingular,6,False
3636,uncertain,4,False
3637,mesocolic,4,False
3638,hyperemia,4,False
3639,appeared,4,False
3640,grayish,4,False
3641,tree,5,False
3642,parallel,4,False
3643,retropubic,4,False
3644,lm,4,False
3645,snap,7,False
3646,oesophageal,4,False
3647,ax,5,False
3648,rings,5,False
3649,narrow,6,False
3650,labels,4,False
3651,subjected,4,False
3652,afb,4,False
3653,anomalies,4,False
3654,myoma,5,False
3655,globules,4,False
3656,controlled,4,False
3657,rapid,6,False
3658,compromise,5,False
3659,saved,4,False
3660,tn,5,False
3661,ischema,4,False
3662,air,4,False
3663,radiographic,4,False
3664,uthm,4,False
3665,tri,4,False
3666,dom,4,False
3667,rap,4,False
3668,lap,5,False
3669,lam,5,False
3670,lpm,4,False
3671,rab,4,False
3672,rpb,4,False
3673,lpb,4,False
3674,discoid,4,False
3675,condition,4,False
3676,excess,4,False
3677,replacing,6,False
3678,keratinous,4,False
3679,hosp,4,False
3680,generated,4,False
3681,dextrae,4,False
3682,ethnicity,4,False
3683,specification,4,False
3684,cryomold,4,False
3685,exploratory,7,False
3686,biomarker,8,False
3687,grassly,4,False
3688,kidnay,5,False
3689,spacimen,4,False
3690,indication,8,False
3691,proper,4,False
3692,services,11,False
3693,transposition,4,False
3694,lipoid,4,False
3695,matches,4,False
3696,tcga,4,False
3697,foot,5,False
3698,mergin,4,False
3699,dissections,5,False
3700,immunophenotype,4,False
3701,carcinomatous,7,False
3702,turbinate,8,False
3703,li,6,False
3704,parotid,5,False
3705,iegfr,4,False
3706,viewer,5,False
3707,timm,4,False
3708,paraglottic,12,False
3709,stoma,5,False
3710,determination,4,False
3711,temodar,4,False
3712,ty,6,False
3713,tf,6,False
3714,caucasian,4,False
3715,smv,4,False
3716,medially,5,False
3717,mammomark,4,False
3718,pancytokeratin,4,False
3719,ligaments,4,False
3720,spindled,7,False
3721,cutdowns,4,False
3722,microinvasive,5,False
3723,wt,6,False
3724,remisitions,4,False
3725,ductalis,4,False
3726,simplex,4,False
3727,daily,4,False
3728,hypopharyngeal,6,False
3729,iish,4,False
3730,quantitatively,4,False
3731,hscore,4,False
3732,syn,4,False
3733,quantification,5,False
3734,ascr,4,False
3735,comm,4,False
3736,cornua,5,False
3737,causing,4,False
3738,biggest,4,False
3739,clinic,7,False
3740,disch,4,False
3741,intramucosal,5,False
3742,telfa,4,False
3743,judged,4,False
3744,alveolus,7,False
3745,studded,4,False
3746,nd,6,False
3747,labeler,4,False
3748,mapk,4,False
3749,gastrocolic,5,False
3750,clara,4,False
3751,mean,4,False
3752,ras,4,False
3753,basolateral,4,False
3754,dura,7,False
3755,groin,5,False
3756,family,5,False
3757,financial,4,False
3758,associates,4,False
3759,extrascleral,5,False
3760,mmmt,4,False
3761,collapsed,3,False
3762,plaques,4,False
3763,underwent,3,False
3764,screening,3,False
3765,idc,3,False
3766,adenocarcinomas,4,False
3767,extraction,5,False
3768,readings,3,False
3769,hyperploidy,5,False
3770,stable,3,False
3771,groups,6,False
3772,dysphagia,4,False
3773,detailed,3,False
3774,externally,5,False
3775,silde,3,False
3776,submission,3,False
3777,parakeratosis,6,False
3778,plump,3,False
3779,distortion,3,False
3780,neurovascular,4,False
3781,fills,3,False
3782,manner,3,False
3783,analytical,6,False
3784,occurring,3,False
3785,intima,4,False
3786,pericolicae,3,False
3787,tubulopapillar,3,False
3788,blotchy,3,False
3789,observation,3,False
3790,edited,5,False
3791,umor,3,False
3792,comprise,5,False
3793,standardization,3,False
3794,reminiscent,3,False
3795,fnd,4,False
3796,pain,4,False
3797,datf,3,False
3798,examinea,3,False
3799,campus,4,False
3800,carefully,3,False
3801,recognized,3,False
3802,reflex,6,False
3803,exhibited,3,False
3804,aneuploidy,3,False
3805,buffer,3,False
3806,anterolateral,3,False
3807,heaped,3,False
3808,invasio,3,False
3809,periorificial,3,False
3810,remain,3,False
3811,locations,4,False
3812,variation,5,False
3813,presurgical,7,False
3814,sentinal,6,False
3815,itc,3,False
3816,former,3,False
3817,abbott,3,False
3818,gave,3,False
3819,aberrant,3,False
3820,suppressed,3,False
3821,upregulation,3,False
3822,signaling,3,False
3823,ation,3,False
3824,lan,3,False
3825,denote,3,False
3826,leet,3,False
3827,college,5,False
3828,sole,3,False
3829,management,3,False
3830,promotor,3,False
3831,errors,3,False
3832,confirmation,6,False
3833,ret,3,False
3834,yellowish,4,False
3835,patches,3,False
3836,coating,3,False
3837,ones,3,False
3838,halved,3,False
3839,polymorphocellular,3,False
3840,dermatopathic,3,False
3841,lymphadenitis,3,False
3842,issue,3,False
3843,highlight,3,False
3844,essentially,3,False
3845,salpingooophorectomy,3,False
3846,hyperthecosis,3,False
3847,supportive,3,False
3848,unfavorable,3,False
3849,predictive,3,False
3850,documented,5,False
3851,accepted,3,False
3852,denuded,3,False
3853,outlined,3,False
3854,protocols,3,False
3855,vaccine,3,False
3856,fibrosed,3,False
3857,perihepatic,3,False
3858,midportion,7,False
3859,suitable,3,False
3860,radiologic,3,False
3861,mesenterio,3,False
3862,lymphocyte,5,False
3863,confirming,3,False
3864,useful,3,False
3865,mitotically,3,False
3866,ebv,3,False
3867,recorded,6,False
3868,esophagectomy,4,False
3869,newly,3,False
3870,pleuritis,5,False
3871,sump,4,False
3872,bronchiolitis,6,False
3873,experienced,3,False
3874,wit,4,False
3875,micrometastatic,5,False
3876,react,3,False
3877,marque,3,False
3878,planoepitheliale,3,False
3879,vacuolated,3,False
3880,excludes,4,False
3881,convincing,3,False
3882,premarket,3,False
3883,millimeter,4,False
3884,reacting,3,False
3885,ih,5,False
3886,respective,3,False
3887,efgr,3,False
3888,poly,4,False
3889,erpr,3,False
3890,vague,4,False
3891,encases,3,False
3892,coller,3,False
3893,extravesicular,3,False
3894,catheter,3,False
3895,procedural,4,False
3896,hemosiderin,4,False
3897,violaceous,3,False
3898,noncontributory,3,False
3899,assist,3,False
3900,studding,3,False
3901,tonsillar,3,False
3902,walthard,6,False
3903,cystically,3,False
3904,ciliated,3,False
3905,human,5,False
3906,highlighted,3,False
3907,ee,3,False
3908,gg,3,False
3909,finalled,3,False
3910,companion,3,False
3911,kargin,3,False
3912,nith,4,False
3913,tomor,4,False
3914,tunor,4,False
3915,lympe,3,False
3916,gallstones,4,False
3917,enface,3,False
3918,myoepithelial,3,False
3919,arriving,3,False
3920,ipmn,3,False
3921,viscid,3,False
3922,multifaceted,3,False
3923,capture,3,False
3924,lympm,3,False
3925,supra,3,False
3926,speciman,3,False
3927,raceived,3,False
3928,da,6,False
3929,herceptesttm,5,False
3930,mixture,3,False
3931,endomyometrial,3,False
3932,seem,3,False
3933,ptlano,3,False
3934,laryngoscopy,3,False
3935,query,6,False
3936,lipoma,7,False
3937,obliteration,5,False
3938,sleeve,3,False
3939,plugging,3,False
3940,ow,3,False
3941,foveolar,3,False
3942,categories,5,False
3943,ctnm,3,False
3944,prophylactic,4,False
3945,harvey,3,False
3946,mammogram,3,False
3947,adequacy,5,False
3948,increases,3,False
3949,institute,3,False
3950,asco,3,False
3951,randomly,3,False
3952,responsibility,3,False
3953,regularly,3,False
3954,practice,3,False
3955,jn,3,False
3956,arch,3,False
3957,enumeration,3,False
3958,screen,3,False
3959,diagnose,3,False
3960,caf,3,False
3961,decision,3,False
3962,overview,4,False
3963,herceptin,3,False
3964,tel,3,False
3965,orderediby,3,False
3966,nodularities,3,False
3967,morular,3,False
3968,compressing,3,False
3969,axial,4,False
3970,intraocular,3,False
3971,lbd,3,False
3972,angles,3,False
3973,retinal,5,False
3974,dependent,3,False
3975,multiplex,3,False
3976,examines,3,False
3977,twice,3,False
3978,differing,3,False
3979,occasions,3,False
3980,mediastinum,6,False
3981,stripe,3,False
3982,valcsg,3,False
3983,abuse,3,False
3984,alcohol,3,False
3985,hypertension,3,False
3986,counting,3,False
3987,sets,4,False
3988,te,5,False
3989,immunhistochemistry,3,False
3990,uc,3,False
3991,transection,3,False
3992,lymphoplasmacytic,4,False
3993,nearby,4,False
3994,sliced,3,False
3995,preop,4,False
3996,postop,4,False
3997,concerns,3,False
3998,hr,3,False
3999,superseded,3,False
4000,oropharynx,5,False
4001,amendment,6,False
4002,noncancerous,3,False
4003,curvatures,3,False
4004,microcalcification,6,False
4005,gliofibrillogenesis,3,False
4006,reexcision,6,False
4007,lett,6,False
4008,immunohistology,4,False
4009,crowded,3,False
4010,grooves,3,False
4011,icd,3,False
4012,st,4,False
4013,nonproliferative,3,False
4014,diversion,3,False
4015,stopped,3,False
4016,various,3,False
4017,ablated,4,False
4018,tonsillectomy,4,False
4019,un,4,False
4020,patien,6,False
4021,registrar,3,False
4022,visceralis,3,False
4023,cystadenoma,4,False
4024,phase,4,False
4025,pronounced,3,False
4026,subpial,3,False
4027,mental,5,False
4028,pqri,3,False
4029,intrathyroidal,3,False
4030,enlargement,3,False
4031,cocktail,4,False
4032,cutting,5,False
4033,intimal,3,False
4034,pdf,3,False
4035,children,3,False
4036,mantle,3,False
4037,bivalving,4,False
4038,negativity,4,False
4039,lvi,3,False
4040,pools,3,False
4041,ovarles,3,False
4042,evolution,3,False
4043,ruptured,6,False
4044,hypervascular,4,False
4045,relations,3,False
4046,surgically,3,False
4047,granularity,3,False
4048,acetone,3,False
4049,identical,5,False
4050,pnla,3,False
4051,heavy,3,False
4052,initially,5,False
4053,extracellular,4,False
4054,ptl,3,False
4055,lumina,3,False
4056,submicted,3,False
4057,bloody,3,False
4058,histiocytoma,4,False
4059,capaule,3,False
4060,rc,3,False
4061,bundle,4,False
4062,gradk,3,False
4063,real,5,False
4064,clonal,3,False
4065,superomedial,3,False
4066,consensus,3,False
4067,hcg,4,False
4068,cytokeratins,5,False
4069,routinely,3,False
4070,demarcates,3,False
4071,ongoing,3,False
4072,bits,3,False
4073,discolored,3,False
4074,featuring,3,False
4075,laminated,3,False
4076,bipartite,3,False
4077,coagulation,3,False
4078,embedment,3,False
4079,scarred,3,False
4080,concomitant,3,False
4081,lymphofollicular,3,False
4082,purulent,3,False
4083,years,4,False
4084,stem,3,False
4085,met,4,False
4086,alpha,5,False
4087,mainstem,6,False
4088,project,3,False
4089,thoroughly,3,False
4090,cause,3,False
4091,studied,3,False
4092,microsc,3,False
4093,opic,3,False
4094,ot,4,False
4095,onset,3,False
4096,dlameter,3,False
4097,hx,6,False
4098,lsab,3,False
4099,redort,3,False
4100,departmental,3,False
4101,anteroposteriorly,3,False
4102,thave,3,False
4103,haemorrhagic,3,False
4104,senile,3,False
4105,lush,4,False
4106,paraovarian,7,False
4107,notch,3,False
4108,channels,4,False
4109,approached,3,False
4110,lebeled,3,False
4111,tabeled,4,False
4112,overy,3,False
4113,postarior,3,False
4114,tiesue,3,False
4115,sout,3,False
4116,blk,3,False
4117,complexes,3,False
4118,mallory,4,False
4119,version,3,False
4120,update,3,False
4121,histopathologist,3,False
4122,coexpress,3,False
4123,meshworks,3,False
4124,encased,4,False
4125,expanding,5,False
4126,pesel,3,False
4127,ese,3,False
4128,areolar,3,False
4129,granulation,6,False
4130,reddish,3,False
4131,inflated,3,False
4132,necroses,3,False
4133,inter,3,False
4134,aortal,3,False
4135,inadequate,3,False
4136,object,4,False
4137,ulcerations,3,False
4138,fc,3,False
4139,xy,3,False
4140,karyotyped,3,False
4141,retrocaval,3,False
4142,severity,3,False
4143,proceeding,3,False
4144,fatient,4,False
4145,fina,3,False
4146,cissue,3,False
4147,entiraly,3,False
4148,lympr,3,False
4149,adductor,4,False
4150,macro,3,False
4151,laminas,3,False
4152,strands,3,False
4153,acth,3,False
4154,peivic,3,False
4155,eighteen,7,False
4156,condyle,3,False
4157,decalcified,3,False
4158,socket,4,False
4159,pillar,4,False
4160,lingual,4,False
4161,w,3,False
4162,sura,3,False
4163,musculature,3,False
4164,uni,3,False
4165,conversation,3,False
4166,adnexae,5,False
4167,serrated,3,False
4168,spherical,3,False
4169,wild,3,False
4170,hras,3,False
4171,period,3,False
4172,gej,3,False
4173,glomerulosclerosis,5,False
4174,furhman,3,False
4175,basophilic,3,False
4176,maximally,3,False
4177,obstructing,5,False
4178,solution,3,False
4179,organisms,5,False
4180,hamartoma,3,False
4181,desk,3,False
4182,charge,5,False
4183,designee,3,False
4184,referenced,3,False
4185,ishak,4,False
4186,hybridizations,3,False
4187,anastomosing,3,False
4188,usually,3,False
4189,distributed,4,False
4190,polygonal,3,False
4191,pericapsular,4,False
4192,ith,3,False
4193,insertion,4,False
4194,fast,5,False
4195,microfoci,3,False
4196,projecting,3,False
4197,sup,4,False
4198,projections,3,False
4199,nfsa,3,False
4200,tend,3,False
4201,mutational,5,False
4202,equator,3,False
4203,horizontally,3,False
4204,texture,3,False
4205,luteal,3,False
4206,poles,3,False
4207,develoned,3,False
4208,seminiferous,3,False
4209,alides,3,False
4210,plastic,3,False
4211,calices,3,False
4212,minigemistocytes,4,False
4213,alterations,4,False
4214,help,3,False
4215,mater,4,False
4216,neuropil,3,False
4217,nas,4,False
4218,blunt,3,False
4219,multifocale,3,False
4220,mamillae,3,False
4221,locally,4,False
4222,obtain,3,False
4223,squash,3,False
4224,crosses,3,False
4225,reactions,5,False
4226,resaction,3,False
4227,cansists,3,False
4228,pola,3,False
4229,chip,3,False
4230,striated,4,False
4231,title,3,False
4232,tu,3,False
4233,imprints,4,False
4234,welghing,3,False
4235,channel,3,False
4236,rely,3,False
4237,nevertheless,4,False
4238,rules,3,False
4239,alveolated,3,False
4240,birefringent,3,False
4241,endogenous,3,False
4242,overgrowth,3,False
4243,nch,3,False
4244,cumor,3,False
4245,sesamoid,3,False
4246,specimendata,3,False
4247,labia,3,False
4248,fo,4,False
4249,vector,3,False
4250,application,3,False
4251,fibrin,5,False
4252,erosion,3,False
4253,splenule,5,False
4254,excellent,3,False
4255,retracting,3,False
4256,spienic,5,False
4257,ussue,4,False
4258,resections,5,False
4259,hepatoduodenal,3,False
4260,varient,4,False
4261,junctions,3,False
4262,uroplakin,4,False
4263,rear,3,False
4264,descriptive,6,False
4265,translation,3,False
4266,vascularity,4,False
4267,denotes,5,False
4268,bbx,3,False
4269,jattest,3,False
4270,pelvicaliceal,5,False
4271,lll,3,False
4272,journal,3,False
4273,reinked,3,False
4274,thymectomy,3,False
4275,col,3,False
4276,sclerosans,3,False
4277,bleb,3,False
4278,aid,3,False
4279,suraical,3,False
4280,inf,4,False
4281,fascicular,3,False
4282,arms,4,False
4283,decrease,3,False
4284,syndrome,5,False
4285,nn,4,False
4286,stich,5,False
4287,anastomosis,5,False
4288,transillumination,5,False
4289,perineuronal,4,False
4290,front,6,False
4291,reviewer,3,False
4292,llb,3,False
4293,fifty,6,False
4294,leptomeningeal,3,False
4295,microinvasion,3,False
4296,periserosal,3,False
4297,vagus,5,False
4298,accounts,5,False
4299,comparison,4,False
4300,urine,4,False
4301,hippocampus,4,False
4302,astrocytomas,4,False
4303,adjoining,3,False
4304,microvesicular,3,False
4305,underlined,3,False
4306,delivery,3,False
4307,tcf,3,False
4308,tgf,3,False
4309,summery,3,False
4310,hydroureter,3,False
4311,sciatic,3,False
4312,stab,3,False
4313,semi,5,False
4314,sectoral,3,False
4315,pericystic,3,False
4316,nevus,4,False
4317,hercept,4,False
4318,pharmdx,3,False
4319,grestest,3,False
4320,arrangement,3,False
4321,nsabp,3,False
4322,bisecting,4,False
4323,originated,3,False
4324,fibers,4,False
4325,subepithelial,3,False
4326,tloc,3,False
4327,pager,3,False
4328,messures,3,False
4329,reviewing,3,False
4330,battiafora,3,False
4331,counts,5,False
4332,galectin,4,False
4333,hbme,3,False
4334,trial,5,False
4335,jmor,3,False
4336,entity,3,False
4337,papillare,3,False
4338,measuras,3,False
4339,transcription,5,False
4340,falciform,6,False
4341,perineum,4,False
